epoch,step,test_Accuracy,test_F1,test_Precision,test_Recall,test_mIoU,train_F1,train_OA,train_loss_epoch,train_loss_step,train_mIoU,val_F1,val_OA,val_loss,val_mIoU
5,5799,,,,,,,,,0.6807405948638916,,,,,
5,5849,,,,,,,,,1.2760661840438843,,,,,
5,5899,,,,,,,,,0.650540292263031,,,,,
5,5949,,,,,,,,,1.2110108137130737,,,,,
5,5999,,,,,,,,,0.5905656814575195,,,,,
5,6049,,,,,,,,,0.56212317943573,,,,,
5,6099,,,,,,,,,0.6505154371261597,,,,,
5,6149,,,,,,,,,0.7497798204421997,,,,,
5,6199,,,,,,,,,0.8647914528846741,,,,,
5,6249,,,,,,,,,0.6842167377471924,,,,,
5,6299,,,,,,,,,0.7373806834220886,,,,,
5,6349,,,,,,,,,0.8151848316192627,,,,,
5,6399,,,,,,,,,0.5514534711837769,,,,,
5,6449,,,,,,,,,0.6289311647415161,,,,,
5,6499,,,,,,,,,0.8527556657791138,,,,,
5,6549,,,,,,,,,0.5994181632995605,,,,,
5,6599,,,,,,,,,0.7830904722213745,,,,,
5,6649,,,,,,,,,0.9362737536430359,,,,,
5,6699,,,,,,,,,0.7973395586013794,,,,,
5,6749,,,,,,,,,0.8261805772781372,,,,,
5,6799,,,,,,,,,0.8345733880996704,,,,,
5,6849,,,,,,,,,0.5049151182174683,,,,,
5,6887,,,,,,,,,,,0.7531139254570007,0.9610442519187927,0.4130728840827942,0.6039958000183105
5,6887,,,,,,0.8305416107177734,0.9553267955780029,0.8079908490180969,,0.710193395614624,,,,
6,6899,,,,,,,,,0.6542290449142456,,,,,
6,6949,,,,,,,,,0.9413369297981262,,,,,
6,6999,,,,,,,,,1.2051787376403809,,,,,
6,7049,,,,,,,,,0.6517317295074463,,,,,
6,7099,,,,,,,,,0.9382650256156921,,,,,
6,7149,,,,,,,,,1.9099645614624023,,,,,
6,7199,,,,,,,,,0.62115478515625,,,,,
6,7249,,,,,,,,,0.6143888831138611,,,,,
6,7299,,,,,,,,,0.636999249458313,,,,,
6,7349,,,,,,,,,0.593934178352356,,,,,
6,7399,,,,,,,,,0.8669431209564209,,,,,
6,7449,,,,,,,,,0.836917519569397,,,,,
6,7499,,,,,,,,,0.7006262540817261,,,,,
6,7549,,,,,,,,,0.5906075239181519,,,,,
6,7599,,,,,,,,,1.1596839427947998,,,,,
6,7649,,,,,,,,,0.9692826271057129,,,,,
6,7699,,,,,,,,,0.5173470973968506,,,,,
6,7749,,,,,,,,,0.6955742835998535,,,,,
6,7799,,,,,,,,,0.4520619511604309,,,,,
6,7849,,,,,,,,,0.6779260039329529,,,,,
6,7899,,,,,,,,,0.817075788974762,,,,,
6,7949,,,,,,,,,1.1457927227020264,,,,,
6,7999,,,,,,,,,0.49182942509651184,,,,,
6,8035,,,,,,,,,,,0.7623345851898193,0.9612900614738464,0.403402715921402,0.61594557762146
6,8035,,,,,,0.8337180614471436,0.9565561413764954,0.7963786125183105,,0.7148512005805969,,,,
7,8049,,,,,,,,,0.4870496094226837,,,,,
7,8099,,,,,,,,,1.0435562133789062,,,,,
7,8149,,,,,,,,,0.8601782321929932,,,,,
7,8199,,,,,,,,,0.782355010509491,,,,,
7,8249,,,,,,,,,0.6460063457489014,,,,,
7,8299,,,,,,,,,0.5595446825027466,,,,,
7,8349,,,,,,,,,0.6253501772880554,,,,,
7,8399,,,,,,,,,0.8642860651016235,,,,,
7,8449,,,,,,,,,1.1294095516204834,,,,,
7,8499,,,,,,,,,0.5503531694412231,,,,,
7,8549,,,,,,,,,0.6219967603683472,,,,,
7,8599,,,,,,,,,1.8002490997314453,,,,,
7,8649,,,,,,,,,0.9907279014587402,,,,,
7,8699,,,,,,,,,0.6593300700187683,,,,,
7,8749,,,,,,,,,0.8075364232063293,,,,,
7,8799,,,,,,,,,0.5195469856262207,,,,,
7,8849,,,,,,,,,1.5832411050796509,,,,,
7,8899,,,,,,,,,0.6803348064422607,,,,,
7,8949,,,,,,,,,0.848717212677002,,,,,
7,8999,,,,,,,,,0.8154789209365845,,,,,
7,9049,,,,,,,,,0.7340748310089111,,,,,
7,9099,,,,,,,,,0.9036637544631958,,,,,
7,9149,,,,,,,,,0.5103161931037903,,,,,
7,9183,,,,,,,,,,,0.7612865567207336,0.9588561654090881,0.4117390811443329,0.6145784258842468
7,9183,,,,,,0.839236319065094,0.9578242897987366,0.7809897065162659,,0.723003625869751,,,,
8,9199,,,,,,,,,0.48621413111686707,,,,,
8,9249,,,,,,,,,0.7215065956115723,,,,,
8,9299,,,,,,,,,0.7693605422973633,,,,,
8,9349,,,,,,,,,0.6472835540771484,,,,,
8,9399,,,,,,,,,0.6289045810699463,,,,,
8,9449,,,,,,,,,0.8910143375396729,,,,,
8,9499,,,,,,,,,0.6772539019584656,,,,,
8,9549,,,,,,,,,0.7246536612510681,,,,,
8,9599,,,,,,,,,0.45644792914390564,,,,,
8,9649,,,,,,,,,0.6166359186172485,,,,,
8,9699,,,,,,,,,0.5755718946456909,,,,,
8,9749,,,,,,,,,0.7044450044631958,,,,,
8,9799,,,,,,,,,0.6541179418563843,,,,,
8,9849,,,,,,,,,0.9925933480262756,,,,,
8,9899,,,,,,,,,0.7095935344696045,,,,,
8,9949,,,,,,,,,1.011030673980713,,,,,
8,9999,,,,,,,,,0.6685962677001953,,,,,
8,10049,,,,,,,,,1.0824450254440308,,,,,
8,10099,,,,,,,,,0.7525541186332703,,,,,
8,10149,,,,,,,,,0.8050359487533569,,,,,
8,10199,,,,,,,,,0.7136691808700562,,,,,
8,10249,,,,,,,,,1.1843645572662354,,,,,
8,10299,,,,,,,,,0.6027829647064209,,,,,
8,10331,,,,,,,,,,,0.768942654132843,0.9616493582725525,0.40030592679977417,0.624619722366333
8,10331,,,,,,0.8423770070075989,0.9586377143859863,0.7740451693534851,,0.7276782393455505,,,,
9,10349,,,,,,,,,0.9345567226409912,,,,,
9,10399,,,,,,,,,0.61884605884552,,,,,
9,10449,,,,,,,,,1.694634199142456,,,,,
9,10499,,,,,,,,,0.8160079717636108,,,,,
9,10549,,,,,,,,,0.9299012422561646,,,,,
9,10599,,,,,,,,,0.6420249938964844,,,,,
9,10649,,,,,,,,,0.61475670337677,,,,,
9,10699,,,,,,,,,0.6553761959075928,,,,,
9,10749,,,,,,,,,0.568112313747406,,,,,
9,10799,,,,,,,,,0.5699377059936523,,,,,
9,10849,,,,,,,,,0.5257313251495361,,,,,
9,10899,,,,,,,,,0.612747073173523,,,,,
9,10949,,,,,,,,,0.6582480669021606,,,,,
9,10999,,,,,,,,,0.5408360958099365,,,,,
9,11049,,,,,,,,,0.5458780527114868,,,,,
9,11099,,,,,,,,,0.666978120803833,,,,,
9,11149,,,,,,,,,0.6855350732803345,,,,,
9,11199,,,,,,,,,0.6564428806304932,,,,,
9,11249,,,,,,,,,0.7483172416687012,,,,,
9,11299,,,,,,,,,0.7777016162872314,,,,,
9,11349,,,,,,,,,0.8752517700195312,,,,,
9,11399,,,,,,,,,0.8520935773849487,,,,,
9,11449,,,,,,,,,0.8045561909675598,,,,,
9,11479,,,,,,,,,,,0.7583921551704407,0.9627076983451843,0.4094712734222412,0.6108145713806152
9,11479,,,,,,0.8456671833992004,0.9590726494789124,0.7647905945777893,,0.732602596282959,,,,
10,11499,,,,,,,,,0.7593029141426086,,,,,
10,11549,,,,,,,,,0.6881542205810547,,,,,
10,11599,,,,,,,,,0.6510037183761597,,,,,
10,11649,,,,,,,,,0.6678684949874878,,,,,
10,11699,,,,,,,,,0.5928775072097778,,,,,
10,11749,,,,,,,,,0.6849832534790039,,,,,
10,11799,,,,,,,,,0.676467776298523,,,,,
10,11849,,,,,,,,,0.9374871850013733,,,,,
10,11899,,,,,,,,,0.7017871737480164,,,,,
10,11949,,,,,,,,,0.609592616558075,,,,,
10,11999,,,,,,,,,0.7870063185691833,,,,,
10,12049,,,,,,,,,0.7884678840637207,,,,,
10,12099,,,,,,,,,0.5737152099609375,,,,,
10,12149,,,,,,,,,0.5342437624931335,,,,,
10,12199,,,,,,,,,0.6830527782440186,,,,,
10,12249,,,,,,,,,0.619741678237915,,,,,
10,12299,,,,,,,,,1.1316964626312256,,,,,
10,12349,,,,,,,,,0.6178421974182129,,,,,
10,12399,,,,,,,,,0.7200254201889038,,,,,
10,12449,,,,,,,,,0.5938597917556763,,,,,
10,12499,,,,,,,,,0.7290549278259277,,,,,
10,12549,,,,,,,,,0.5673977136611938,,,,,
10,12599,,,,,,,,,0.7725383043289185,,,,,
10,12627,,,,,,,,,,,0.7737443447113037,0.9619420170783997,0.39577892422676086,0.6309812664985657
10,12627,,,,,,0.8500915765762329,0.9604083299636841,0.7503482103347778,,0.739268958568573,,,,
11,12649,,,,,,,,,0.5796827077865601,,,,,
11,12699,,,,,,,,,0.7567079067230225,,,,,
11,12749,,,,,,,,,0.8278570771217346,,,,,
11,12799,,,,,,,,,0.6840582489967346,,,,,
11,12849,,,,,,,,,0.7750081419944763,,,,,
11,12899,,,,,,,,,0.5542351007461548,,,,,
11,12949,,,,,,,,,0.7096665501594543,,,,,
11,12999,,,,,,,,,0.5914915800094604,,,,,
11,13049,,,,,,,,,0.7153345346450806,,,,,
11,13099,,,,,,,,,0.7498605251312256,,,,,
11,13149,,,,,,,,,0.6395429372787476,,,,,
11,13199,,,,,,,,,0.8407162427902222,,,,,
11,13249,,,,,,,,,0.7874643206596375,,,,,
11,13299,,,,,,,,,0.5713636875152588,,,,,
11,13349,,,,,,,,,0.45921021699905396,,,,,
11,13399,,,,,,,,,0.5976461172103882,,,,,
11,13449,,,,,,,,,0.6500705480575562,,,,,
11,13499,,,,,,,,,0.5860124230384827,,,,,
11,13549,,,,,,,,,0.5812186002731323,,,,,
11,13599,,,,,,,,,0.5158586502075195,,,,,
11,13649,,,,,,,,,0.7554851770401001,,,,,
11,13699,,,,,,,,,0.8584343194961548,,,,,
11,13749,,,,,,,,,0.6024335026741028,,,,,
11,13775,,,,,,,,,,,0.7737356424331665,0.962722659111023,0.39299896359443665,0.6309696435928345
11,13775,,,,,,0.8527135252952576,0.9611614942550659,0.7445771098136902,,0.7432438135147095,,,,
12,13799,,,,,,,,,0.5689656734466553,,,,,
12,13849,,,,,,,,,0.7174233794212341,,,,,
12,13899,,,,,,,,,0.7688052654266357,,,,,
12,13949,,,,,,,,,1.0778645277023315,,,,,
12,13999,,,,,,,,,0.6524748802185059,,,,,
12,14049,,,,,,,,,0.7262929677963257,,,,,
12,14099,,,,,,,,,0.7667990922927856,,,,,
12,14149,,,,,,,,,0.7352418899536133,,,,,
12,14199,,,,,,,,,0.7778642773628235,,,,,
12,14249,,,,,,,,,0.45727765560150146,,,,,
12,14299,,,,,,,,,0.8218930959701538,,,,,
12,14349,,,,,,,,,0.5405585765838623,,,,,
12,14399,,,,,,,,,0.7707502841949463,,,,,
12,14449,,,,,,,,,0.6361193656921387,,,,,
12,14499,,,,,,,,,0.9667078256607056,,,,,
12,14549,,,,,,,,,0.7431194186210632,,,,,
12,14599,,,,,,,,,0.7821335792541504,,,,,
12,14649,,,,,,,,,0.5564054250717163,,,,,
12,14699,,,,,,,,,0.6997175216674805,,,,,
12,14749,,,,,,,,,0.739143967628479,,,,,
12,14799,,,,,,,,,0.5254936814308167,,,,,
12,14849,,,,,,,,,0.7690732479095459,,,,,
12,14899,,,,,,,,,0.6467859745025635,,,,,
12,14923,,,,,,,,,,,0.7732608914375305,0.9631443619728088,0.39456748962402344,0.6303385496139526
12,14923,,,,,,0.8544469475746155,0.9615889191627502,0.7386986017227173,,0.7458816170692444,,,,
13,14949,,,,,,,,,0.6256990432739258,,,,,
13,14999,,,,,,,,,0.5857838988304138,,,,,
13,15049,,,,,,,,,0.5598891973495483,,,,,
13,15099,,,,,,,,,0.6552388668060303,,,,,
13,15149,,,,,,,,,0.7264564037322998,,,,,
13,15199,,,,,,,,,0.639594316482544,,,,,
13,15249,,,,,,,,,0.572095513343811,,,,,
13,15299,,,,,,,,,0.8278862237930298,,,,,
13,15349,,,,,,,,,0.4977553188800812,,,,,
13,15399,,,,,,,,,0.6060517430305481,,,,,
13,15449,,,,,,,,,0.592362642288208,,,,,
13,15499,,,,,,,,,0.8124163150787354,,,,,
13,15549,,,,,,,,,0.9113427400588989,,,,,
13,15599,,,,,,,,,0.6565699577331543,,,,,
13,15649,,,,,,,,,0.613470196723938,,,,,
13,15699,,,,,,,,,0.6638953685760498,,,,,
13,15749,,,,,,,,,1.3444106578826904,,,,,
13,15799,,,,,,,,,1.218611478805542,,,,,
13,15849,,,,,,,,,0.5822878479957581,,,,,
13,15899,,,,,,,,,1.1193981170654297,,,,,
13,15949,,,,,,,,,0.6143455505371094,,,,,
13,15999,,,,,,,,,0.6775184869766235,,,,,
13,16049,,,,,,,,,0.8171662092208862,,,,,
13,16071,,,,,,,,,,,0.7734373211860657,0.9634727239608765,0.3936035931110382,0.630573034286499
13,16071,,,,,,0.8583337664604187,0.9621762633323669,0.7283555865287781,,0.7518254518508911,,,,
14,16099,,,,,,,,,0.7503560781478882,,,,,
14,16149,,,,,,,,,0.6519375443458557,,,,,
14,16199,,,,,,,,,0.6510010957717896,,,,,
14,16249,,,,,,,,,0.6245492100715637,,,,,
14,16299,,,,,,,,,0.7630188465118408,,,,,
14,16349,,,,,,,,,0.4299888014793396,,,,,
14,16399,,,,,,,,,0.4497024714946747,,,,,
14,16449,,,,,,,,,0.5442626476287842,,,,,
14,16499,,,,,,,,,0.6200125217437744,,,,,
14,16549,,,,,,,,,0.8040859699249268,,,,,
14,16599,,,,,,,,,1.2867544889450073,,,,,
14,16649,,,,,,,,,1.2061285972595215,,,,,
14,16699,,,,,,,,,0.5043846964836121,,,,,
14,16749,,,,,,,,,0.7729228734970093,,,,,
14,16799,,,,,,,,,0.8332424759864807,,,,,
14,16849,,,,,,,,,0.966530442237854,,,,,
14,16899,,,,,,,,,0.5908201932907104,,,,,
14,16949,,,,,,,,,0.8217155933380127,,,,,
14,16999,,,,,,,,,1.1484651565551758,,,,,
14,17049,,,,,,,,,0.4978909492492676,,,,,
14,17099,,,,,,,,,1.2997071743011475,,,,,
14,17149,,,,,,,,,0.5479137897491455,,,,,
14,17199,,,,,,,,,0.7363557815551758,,,,,
14,17219,,,,,,,,,,,0.7748382687568665,0.9635488986968994,0.39214637875556946,0.632437527179718
14,17219,,,,,,0.8565770387649536,0.9621257781982422,0.7340542674064636,,0.7491340041160583,,,,
15,17249,,,,,,,,,0.5845468044281006,,,,,
15,17299,,,,,,,,,0.9589322805404663,,,,,
15,17349,,,,,,,,,0.803907036781311,,,,,
15,17399,,,,,,,,,0.7393276691436768,,,,,
15,17449,,,,,,,,,0.7863104343414307,,,,,
15,17499,,,,,,,,,0.6271107792854309,,,,,
15,17549,,,,,,,,,0.9190496206283569,,,,,
15,17599,,,,,,,,,1.0376203060150146,,,,,
15,17649,,,,,,,,,0.787511944770813,,,,,
15,17699,,,,,,,,,0.7982641458511353,,,,,
15,17749,,,,,,,,,0.740362823009491,,,,,
15,17799,,,,,,,,,0.8149856925010681,,,,,
15,17849,,,,,,,,,0.5603345632553101,,,,,
15,17899,,,,,,,,,0.7478560209274292,,,,,
15,17949,,,,,,,,,0.959153413772583,,,,,
15,17999,,,,,,,,,1.189411997795105,,,,,
15,18049,,,,,,,,,0.7066690921783447,,,,,
15,18099,,,,,,,,,0.6632966995239258,,,,,
15,18149,,,,,,,,,0.6445282697677612,,,,,
15,18199,,,,,,,,,0.531552255153656,,,,,
15,18249,,,,,,,,,0.8347183465957642,,,,,
15,18299,,,,,,,,,0.6557976603507996,,,,,
15,18349,,,,,,,,,0.5921655893325806,,,,,
15,18367,,,,,,,,,,,0.7630984783172607,0.9600797891616821,0.4041081666946411,0.6169436573982239
15,18367,,,,,,0.8328214883804321,0.9559077620506287,0.8019741177558899,,0.7135339379310608,,,,
16,18399,,,,,,,,,0.7025593519210815,,,,,
16,18449,,,,,,,,,0.8489421010017395,,,,,
16,18499,,,,,,,,,1.0911420583724976,,,,,
16,18549,,,,,,,,,1.0690186023712158,,,,,
16,18599,,,,,,,,,1.426058053970337,,,,,
16,18649,,,,,,,,,1.9697918891906738,,,,,
16,18699,,,,,,,,,0.8941813707351685,,,,,
16,18749,,,,,,,,,0.6923549175262451,,,,,
16,18799,,,,,,,,,0.673791766166687,,,,,
16,18849,,,,,,,,,0.6251758337020874,,,,,
16,18899,,,,,,,,,1.8720481395721436,,,,,
16,18949,,,,,,,,,0.5978531241416931,,,,,
16,18999,,,,,,,,,0.4737966060638428,,,,,
16,19049,,,,,,,,,0.5266538858413696,,,,,
16,19099,,,,,,,,,0.8332834243774414,,,,,
16,19149,,,,,,,,,0.8761742115020752,,,,,
16,19199,,,,,,,,,0.6207609176635742,,,,,
16,19249,,,,,,,,,0.6745314002037048,,,,,
16,19299,,,,,,,,,0.47760966420173645,,,,,
16,19349,,,,,,,,,1.3137069940567017,,,,,
16,19399,,,,,,,,,1.14591383934021,,,,,
16,19449,,,,,,,,,0.7282352447509766,,,,,
16,19499,,,,,,,,,0.6814177632331848,,,,,
16,19515,,,,,,,,,,,0.7619752883911133,0.9595891833305359,0.40566059947013855,0.6154766082763672
16,19515,,,,,,0.8295819163322449,0.9552971720695496,0.8071711659431458,,0.7087910771369934,,,,
17,19549,,,,,,,,,0.542506992816925,,,,,
17,19599,,,,,,,,,0.7869516015052795,,,,,
17,19649,,,,,,,,,0.7799104452133179,,,,,
17,19699,,,,,,,,,0.6723474264144897,,,,,
17,19749,,,,,,,,,0.9841753840446472,,,,,
17,19799,,,,,,,,,0.5898983478546143,,,,,
17,19849,,,,,,,,,0.6042102575302124,,,,,
17,19899,,,,,,,,,0.5072718262672424,,,,,
17,19949,,,,,,,,,0.5867841243743896,,,,,
17,19999,,,,,,,,,0.7201182842254639,,,,,
17,20049,,,,,,,,,0.7322424650192261,,,,,
17,20099,,,,,,,,,0.7862192988395691,,,,,
17,20149,,,,,,,,,0.7270452976226807,,,,,
17,20199,,,,,,,,,0.929766058921814,,,,,
17,20249,,,,,,,,,0.6720443367958069,,,,,
17,20299,,,,,,,,,0.4095580577850342,,,,,
17,20349,,,,,,,,,0.7904143929481506,,,,,
17,20399,,,,,,,,,0.7018518447875977,,,,,
17,20449,,,,,,,,,0.6731438636779785,,,,,
17,20499,,,,,,,,,0.7510862350463867,,,,,
17,20549,,,,,,,,,0.7786864042282104,,,,,
17,20599,,,,,,,,,0.8653964996337891,,,,,
17,20649,,,,,,,,,1.0908863544464111,,,,,
17,20663,,,,,,,,,,,0.7592405676841736,0.9622694253921509,0.4080604314804077,0.6119160056114197
17,20663,,,,,,0.8359110355377197,0.9570881724357605,0.7924501299858093,,0.7180817127227783,,,,
18,20699,,,,,,,,,0.8113141655921936,,,,,
18,20749,,,,,,,,,0.7329641580581665,,,,,
18,20799,,,,,,,,,1.2413618564605713,,,,,
18,20849,,,,,,,,,1.0352622270584106,,,,,
18,20899,,,,,,,,,0.9077894687652588,,,,,
18,20949,,,,,,,,,0.9577406644821167,,,,,
18,20999,,,,,,,,,0.6495645046234131,,,,,
18,21049,,,,,,,,,0.7925953269004822,,,,,
18,21099,,,,,,,,,0.8164739608764648,,,,,
18,21149,,,,,,,,,0.6198403835296631,,,,,
18,21199,,,,,,,,,0.5826420783996582,,,,,
18,21249,,,,,,,,,0.524810791015625,,,,,
18,21299,,,,,,,,,0.6656123399734497,,,,,
18,21349,,,,,,,,,0.7914900779724121,,,,,
18,21399,,,,,,,,,0.6643967032432556,,,,,
18,21449,,,,,,,,,0.7206413745880127,,,,,
18,21499,,,,,,,,,0.7586701512336731,,,,,
18,21549,,,,,,,,,1.0879452228546143,,,,,
18,21599,,,,,,,,,0.8464733958244324,,,,,
18,21649,,,,,,,,,0.7666926383972168,,,,,
18,21699,,,,,,,,,1.0703201293945312,,,,,
18,21749,,,,,,,,,0.8707187175750732,,,,,
18,21799,,,,,,,,,0.5121671557426453,,,,,
18,21811,,,,,,,,,,,0.7355329990386963,0.9544352889060974,0.43771833181381226,0.5816940665245056
18,21811,,,,,,0.8390582799911499,0.9576902985572815,0.7847378253936768,,0.7227393984794617,,,,
19,21849,,,,,,,,,0.7031443119049072,,,,,
19,21899,,,,,,,,,0.7669298052787781,,,,,
19,21949,,,,,,,,,0.898852527141571,,,,,
19,21999,,,,,,,,,1.0172806978225708,,,,,
19,22049,,,,,,,,,0.8522324562072754,,,,,
19,22099,,,,,,,,,0.7915247082710266,,,,,
19,22149,,,,,,,,,0.9447475075721741,,,,,
